421.741,119.886,428.756,201.763,358.479,197.064,232.208,173.585,119.912,143.216,501.309,208.736,564.419,311.707,496.658,400.589,330.499,400.569,206.433,335.112,33.241,220.485,417.003,447.452,400.649,625.195,365.507,798.479,405.378,103.53,438.133,103.453,384.361,117.413,459.201,108.196,
180.731,36.3337,201.526,88.2999,180.762,87.1825,117.191,88.2938,58.2609,84.8219,222.306,89.459,245.49,154.155,207.289,198.055,179.598,214.237,189.975,310.159,193.43,393.302,195.751,217.695,194.601,312.445,191.107,401.388,0,0,188.859,30.55,0,0,215.35,37.4764,
318.375,56.6939,306.016,115.861,260.807,111.18,178.125,118.997,106.558,111.151,352.763,114.267,429.161,100.256,496.122,69.0098,257.655,256.072,154.8,204.606,44.136,165.685,304.477,279.523,296.635,419.773,279.541,539.734,305.999,45.7451,329.34,51.9429,290.399,56.6141,340.262,61.2782,
41.1564,19.1069,49.4678,47.4265,29.4595,51.5271,1.86723,79.1284,19.7911,108.128,70.8499,46.6982,112.219,48.7906,146.051,47.38,47.3851,116.372,60.5174,178.458,75.0272,235,72.9185,106.711,119.133,91.5609,0,0,35.7045,14.3345,45.327,13.5929,34.2928,19.7955,53.627,14.3192,
0,0,179.787,123.683,213.976,118.233,270.121,70.3251,322.146,37.4721,145.586,126.378,70.3464,126.428,33.3687,70.288,179.781,253.677,151.077,357.726,155.133,476.775,146.938,237.288,89.4484,146.931,0,0,0,0,0,0,192.168,74.3873,156.526,77.1342,
128.648,13.9608,133.593,40.8517,110.238,38.7402,69.8731,37.3415,30.9127,37.2959,156.963,42.2577,202.3,45.0988,240.542,44.4145,122.989,113.781,138.567,182.468,150.612,248.306,152.015,106.702,183.176,157.682,0,0,122.996,9.00819,134.312,8.28452,118.034,13.248,144.262,9.02486,
189.958,81.4914,185.448,157.638,102.246,176.086,25.9473,284.76,113.728,351.851,266.3,139.144,395.725,97.5837,504.337,51.3613,194.748,391.148,213.135,599.163,247.776,800.244,271.007,337.995,439.71,247.867,0,0,173.721,65.2307,201.569,65.2386,146.106,67.5057,220.122,67.5119,
216.68,30.2557,216.687,68.9589,181.037,66.9792,136.386,72.8997,87.7863,74.9139,249.404,72.9117,273.276,121.491,244.473,160.163,176.053,152.24,97.6868,139.345,27.2491,114.571,209.75,172.08,197.872,256.404,190.924,330.77,208.784,25.3025,222.668,26.2532,196.88,31.2439,232.579,32.2206,
244.427,49.857,248.572,104.633,206.098,93.7526,137.613,84.132,71.8077,70.395,291.075,114.196,326.689,170.491,292.485,225.221,193.739,223.878,116.988,175.94,23.783,108.784,245.778,248.606,221.137,362.332,203.304,465.103,234.825,41.6142,254.066,40.2979,223.832,49.8214,269.087,48.5155,
144.501,41.3401,165.946,82.1772,134.289,82.1935,92.4039,86.3361,45.4828,92.3624,194.547,80.157,233.357,124.075,201.663,165.911,140.404,169.001,76.0567,159.82,17.8745,135.301,173.09,182.277,161.84,264.981,164.913,344.63,143.464,36.2281,151.681,36.2045,0,0,174.095,37.3071,
212.814,30.6389,210.698,70.5484,177.227,64.1202,121.224,47.9054,67.3277,28.5376,246.207,73.773,306.576,67.3174,360.489,64.1137,162.182,149.206,93.1902,107.193,31.7725,59.7811,193.388,176.158,184.737,271.035,177.248,356.184,206.356,23.1664,220.361,23.1679,194.532,31.768,230.093,30.7291,
136.735,30.4623,155.293,71.7161,135.65,71.7082,90.2742,70.6956,44.862,63.4348,176.979,71.7408,209.951,117.087,178,146.032,124.333,167.684,0,0,0,0,154.253,173.877,154.254,250.234,158.379,347.234,0,0,142.918,27.3389,0,0,158.401,29.4354,
182.885,31.0785,182.933,78.964,151.323,78.9675,137.069,127.884,0,0,214.497,77.9771,238.937,119.755,223.632,156.432,168.645,187.001,0,0,0,0,209.434,182.898,0,0,0,0,174.795,27.959,189.042,27.0127,166.63,35.1411,198.166,34.1077,
109.523,35.5706,88.7885,88.821,52.4256,90.1323,3.707,143.321,38.1977,186.161,127.728,88.796,170.542,78.4129,201.736,55.0563,86.1686,214.75,99.134,327.699,108.23,427.699,129.038,192.684,183.596,149.833,0,0,97.9161,26.5388,116.026,26.517,77.0843,36.881,0,0,
91.9834,60.8676,126.451,129.91,72.9858,135.064,21.1977,205.811,59.1741,267.875,178.236,121.268,269.703,116.13,348.989,102.248,121.301,314.53,143.663,456.046,152.362,578.533,186.85,280.031,292.085,228.289,0,0,90.2304,48.8966,105.77,48.8873,0,0,141.996,60.9609,
189.283,36.9351,171.042,73.2943,141.375,72.3907,93.4294,74.3172,48.4233,75.2471,197.895,73.3546,255.367,65.6282,302.356,57.0481,149.007,164.347,135.62,235.274,0,0,181.599,171.062,171.057,249.631,158.621,330.126,181.607,33.9852,193.075,33.0555,164.349,35.0361,0,0,
53.5792,48.6705,93.4464,114.987,48.6186,123.313,17.113,188.069,33.7336,226.239,138.194,111.612,203.011,98.3865,259.358,68.5175,85.207,284.28,111.73,425.395,129.97,563.188,141.621,259.431,231.22,201.329,0,0,0,0,60.3108,40.3556,0,0,93.4279,47.0101,
129.679,26.8507,152.498,59.3346,131.433,61.121,87.4764,67.2753,39.161,67.2762,172.756,54.964,198.207,92.7534,171.837,123.536,142.818,152.503,148.114,226.318,151.66,296.612,165.689,150.759,150.734,224.56,151.657,298.34,129.701,23.3386,135.791,23.3402,0,0,150.732,25.0725,
142.563,64.3463,110.038,79.929,75.1637,78.7316,13.7157,101.676,33.0076,166.621,140.161,78.7356,170.267,63.0716,199.149,54.6538,66.7105,205.153,81.1032,305.109,88.3936,412.229,101.602,193.124,158.184,140.148,235.18,90.7529,138.919,54.6733,149.825,60.681,118.494,42.5706,0,0,
84.5054,34.3421,94.4948,90.7624,55.6453,89.515,25.5578,132.117,0,0,133.327,93.227,164.726,147.14,148.432,204.8,66.9583,203.557,70.6776,216.068,0,0,113.274,212.309,104.513,320.116,95.8327,426.637,75.6851,26.8677,93.2365,25.6138,64.4647,38.1087,104.519,35.5904,
286.171,45.8642,286.168,109.731,234.08,109.679,151.747,89.6137,71.0836,61.0091,339.868,103.027,422.171,74.4361,489.493,42.4827,237.406,260.88,128.164,198.8,35.8107,129.848,294.546,289.485,274.385,430.658,262.596,549.95,274.373,34.1355,299.516,34.106,260.85,45.9277,314.717,45.8257,
181.851,24.9662,170.093,57.6251,141.955,54.9365,84.8526,45.8245,37.6592,32.2011,198.178,60.3327,235.341,97.5117,205.436,131.068,148.269,135.6,76.6508,105.679,18.6282,65.7761,179.116,148.278,162.802,229.01,150.095,301.529,174.605,19.5249,184.536,18.651,156.481,24.9683,0,0,
258.549,178.173,264.986,243.691,228.98,231.11,144.328,195.125,72.4502,159.052,305.084,248.037,0,0,0,0,216.269,398.157,129.586,313.617,0,0,260.662,419.37,233.177,571.638,245.881,709.12,245.907,165.56,271.242,165.553,239.529,176.142,296.589,178.201,
58.0616,36.8447,32.808,77.2019,51.9661,77.2272,110.566,92.3253,165.039,96.434,17.6669,76.1959,0,0,0,0,35.8332,164.075,108.515,158.021,182.258,140.827,17.67,170.127,27.7793,268.06,27.712,343.806,52.0024,30.802,0,0,35.8167,36.8613,0,0,
238.754,44.6487,281.292,107.835,233.982,109.374,137.772,118.857,62.0033,118.877,322.399,107.755,418.599,91.9961,489.596,55.7621,282.869,271.846,298.677,409.075,322.372,533.753,336.586,245.072,450.173,181.979,456.373,170.824,243.418,33.6862,249.762,35.1791,0,0,282.932,43.0327,
361.433,51.6274,323.637,124.17,269.249,127.454,173.566,162.019,78,173.621,381.29,119.186,468.634,112.674,554.41,107.631,308.762,285.683,316.997,438.989,317.001,587.382,361.517,292.273,190.078,265.926,54.8974,251.059,348.303,43.3117,363.088,44.9774,310.396,49.9724,0,0,
158.089,35.2887,175.503,73.9437,142.585,73.0493,97.2006,64.2991,42.0402,42.9959,211.242,73.9375,250.881,106.834,220.902,144.573,151.315,152.284,86.5412,120.425,0,0,188.04,169.685,182.222,254.77,174.564,328.254,157.119,29.5182,165.776,29.5039,0,0,182.252,34.3568,
51.4657,48.5648,96.6171,101.043,51.4804,108.326,12.1423,172.407,25.2757,221.96,140.37,98.1005,214.611,74.7898,277.28,54.3916,76.2808,249.631,99.5259,385.108,124.337,472.501,135.993,232.14,0,0,0,0,52.9006,39.8823,61.7038,38.4056,0,0,96.6454,41.3494,
384.936,187.383,404.515,259.884,387.963,264.316,0,0,0,0,424.117,259.843,442.249,136.192,485.94,65.3227,378.88,482.938,262.825,513.085,0,0,436.183,482.935,612.594,525.148,620.109,517.629,0,0,404.52,176.907,0,0,430.166,201.022,
360.319,156.182,348.857,224.719,328.891,223.251,317.447,121.848,274.625,61.8888,370.329,227.529,0,0,0,0,370.309,410.28,508.811,461.667,638.741,497.34,338.892,411.706,234.616,497.418,96.1552,501.65,347.472,154.738,348.815,154.74,326.07,178.953,0,0,
285.342,48.5935,246.493,94.8537,241.885,95.7786,223.394,166.979,252.062,232.654,248.377,91.1404,0,0,0,0,238.185,233.567,154.03,300.159,47.6514,270.58,273.324,239.111,255.755,306.631,0,0,277.016,40.2315,0,0,249.317,44.8862,0,0,
444.733,207.96,505.306,278.845,460.322,313.372,436.081,453.401,337.625,520.899,550.234,242.544,0,0,0,0,590.005,468.982,0,0,0,0,655.656,411.937,0,0,0,0,420.521,213.182,443.056,185.43,413.687,249.441,474.111,183.739,
231.7,118.802,235.515,130.222,217.225,134.802,0,0,0,0,253.09,124.126,256.139,72.2196,253.818,30.259,228.649,228.655,297.347,259.186,0,0,226.373,217.983,303.444,254.61,0,0,224.098,112.676,237.048,111.886,217.971,109.623,246.972,106.566,
224.467,42.6779,204.189,98.6809,172.539,101.929,182.271,179.017,241.503,155.49,236.627,94.6347,278.039,148.198,259.347,154.673,179.829,211.48,83.2744,226.905,22.4151,229.327,231.776,214.725,309.659,262.597,0,0,213.909,33.7716,228.507,33.7733,189.557,41.0463,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.461,220.401,310.476,260.17,378.633,281.276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
212.983,122.925,218.262,178.037,207.756,178.015,0,0,0,0,227.014,177.145,221.743,107.156,233.986,45.976,217.373,268.979,253.244,291.735,0,0,206.893,266.358,254.112,291.716,0,0,214.749,116.811,220.876,116.816,0,0,235.768,146.551,
169.988,50.1371,175.677,92.3731,168.278,94.0929,177.98,108.919,0,0,176.839,82.1038,187.671,42.1617,0,0,175.691,155.145,0,0,0,0,175.689,156.287,144.298,171.132,0,0,163.718,49.0232,0,0,158.018,63.8514,0,0,
304.187,85.866,270.174,122.356,257.191,100.698,299.224,60.4895,347.503,25.8619,288.734,143.384,331.403,93.8993,363.556,36.969,181.727,171.831,130.387,179.248,0,0,215.751,215.123,0,0,0,0,306.681,77.1926,314.715,88.9644,0,0,314.707,98.2218,
344.622,168.837,321.244,220.511,311.435,218.03,290.556,133.212,256.136,63.1428,328.649,222.963,0,0,0,0,339.689,385.157,428.185,401.134,595.313,407.239,305.272,375.34,229.076,401.169,85.2916,408.497,331.134,162.683,0,0,313.891,173.795,0,0,
335.253,139.594,304.974,180.951,280.793,179.956,285.812,91.22,276.748,43.8519,331.177,182.982,0,0,0,0,293.849,286.83,237.418,327.141,0,0,334.185,293.883,171.898,345.323,0,0,328.174,129.534,0,0,301.911,131.546,0,0,
216.194,132.763,240.162,176.902,228.664,180.76,0,0,0,0,251.67,172.117,271.823,95.4365,292.879,42.67,232.502,280.424,0,0,0,0,226.75,266.063,0,0,0,0,0,0,224.82,125.139,0,0,244.98,133.735,
288.919,184.484,262.406,151.552,0,0,0,0,0,0,0,0,0,0,0,0,227.056,249.545,333.904,270.446,431.116,272.033,210.192,247.942,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,261.596,140.293,284.887,76.014,324.271,27.0163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
262.051,119.809,268.913,186.355,241.379,182.887,242.527,105.993,272.386,52.1194,297.61,187.507,305.613,103.723,291.885,49.822,241.415,325.145,170.296,362.96,52.1187,390.539,304.502,314.801,365.293,335.496,407.727,318.251,262.009,114.081,275.799,116.387,0,0,289.619,141.63,
335.041,63.9054,376.007,125.343,385.747,122.434,0,0,0,0,371.14,128.228,299.881,204.361,302.861,141.911,409.15,277.499,491.105,305.776,623.745,300.917,356.514,296.998,217.025,292.146,99.9837,307.745,338.951,51.1933,346.73,58.0178,0,0,372.089,66.7943,
445.168,102.546,450.653,196.335,438.377,199.044,0,0,0,0,470.998,196.315,526.731,80.7333,590.68,33.1467,461.504,412.558,0,0,0,0,431.579,424.784,639.647,451.945,0,0,0,0,464.204,105.242,0,0,472.388,145.946,
486.175,161.856,481.493,266.344,469.216,263.308,410.865,143.427,349.294,57.374,493.802,281.726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467.651,164.994,473.857,152.705,452.294,195.672,0,0,
342.959,70.4766,341.906,147.843,357.804,156.379,0,0,0,0,330.245,140.448,306.913,35.4995,0,0,394.934,300.547,520.039,327.088,640.926,335.5,355.69,319.648,181.794,346.159,87.4278,351.464,0,0,351.437,71.5655,0,0,358.852,105.485,
253.628,166.461,263.143,232.091,254.769,227.324,0,0,0,0,272.708,226.124,267.888,137.752,282.25,56.5974,255.96,340.728,0,0,0,0,241.633,339.513,0,0,0,0,0,0,261.958,164.037,0,0,290.554,191.481,
687.99,51.5416,715.311,235.32,706.746,223.461,0,0,0,0,727.163,245.556,694.855,443.031,567.233,579.122,667.628,541.69,0,0,0,0,0,0,0,0,0,0,0,0,716.929,49.8296,0,0,751.023,114.426,
378.316,238.764,354.48,345.986,257.457,362.986,0,0,0,0,437.855,318.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352.776,228.571,386.772,216.635,286.402,277.93,412.306,223.433,
162.414,7.41671,169.865,58.5649,166.147,56.9452,0,0,0,0,171.991,61.7415,164.549,114.482,130.464,151.232,157.085,144.302,0,0,0,0,172.524,140.578,208.224,157.615,0,0,0,0,169.871,6.88495,0,0,181.045,23.4152,
217.361,131.488,219.538,196.4,226.141,204.111,195.32,110.601,0,0,210.743,188.724,190.912,102.852,197.565,56.6097,231.643,331.816,349.402,373.623,467.175,374.678,207.42,329.594,353.804,374.713,470.516,374.71,0,0,226.139,133.699,0,0,231.637,162.29,
558.478,245.808,504.966,325.3,489.335,325.311,503.168,366.776,503.183,299.341,530.822,325.257,0,0,0,0,449.648,522.228,299.38,601.615,128.332,612.034,516.977,532.6,648.342,582.652,802.043,599.982,544.638,232.017,0,0,501.5,244.067,0,0,
291.451,206.91,335.875,271.367,317.249,281.445,0,0,0,0,350.2,264.214,347.36,173.926,337.356,79.3168,354.507,457.713,0,0,0,0,351.652,463.424,192.566,493.55,60.667,484.94,300.001,199.717,304.283,201.087,0,0,334.443,214.051,
289.938,182.846,259.345,226.222,249.168,191.788,246.611,115.23,251.705,50.2284,270.883,260.692,270.877,332.116,279.73,394.563,127.986,255.55,75.7223,348.614,33.6309,436.604,167.503,286.14,218.593,353.734,289.963,432.817,296.354,179.005,300.174,189.165,0,0,304.02,217.239,
57.8577,192.014,90.391,214.136,89.1352,254.551,100.793,328.808,96.8564,390.077,87.7713,181.57,74.7696,113.823,56.5759,43.4643,139.939,255.835,86.4468,349.661,37.0122,431.749,180.24,235.023,194.63,285.788,214.173,328.779,51.2925,201.117,50.037,190.664,63.0112,232.386,0,0,
33.0647,232.831,81.8829,252.004,80.415,290.533,80.3806,357.087,55.2408,417.727,84.8053,209.151,93.7149,139.569,87.8038,64.1237,194.312,299.358,124.801,361.474,72.9688,429.58,241.704,263.831,325.96,371.902,404.433,490.276,28.5337,243.154,28.5819,229.834,36.0334,268.327,30.0861,222.463,
548.719,218.247,462.38,289.675,458.701,218.314,456.782,96.2986,456.779,92.4931,481.187,351.597,486.832,473.639,501.74,580.659,248.311,325.306,143.259,481.17,68.0629,606.966,310.304,376.011,396.596,484.875,509.349,625.747,552.557,214.541,563.75,231.436,0,0,554.391,276.516,
467.914,290.894,404.24,342.602,394.308,282.923,422.182,151.705,467.89,72.1987,414.227,404.303,406.231,501.797,445.978,609.116,203.381,370.459,117.847,503.7,28.3835,656.791,262.996,416.151,358.497,543.485,449.969,648.889,483.732,282.901,483.734,304.811,0,0,469.949,340.636,
318.005,168.026,286.361,211.373,274.634,182.074,257.113,105.943,258.228,46.1909,302.739,245.347,321.508,308.618,342.648,362.578,184.446,267.644,105.941,334.447,12.2243,401.2,220.78,286.355,296.904,303.921,322.673,400.007,322.658,163.331,330.9,172.687,0,0,333.294,195.001,
57.5312,314.796,129.161,367.6,125.039,441.417,120.75,551.116,89.0831,635.547,135.479,302.163,127.101,179.882,110.123,93.3065,285.324,445.673,194.529,580.543,80.684,696.609,359.083,407.67,447.789,563.695,534.242,702.993,42.7122,329.531,44.8049,310.554,51.1007,378.089,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.429,118.589,43.0397,162.397,12.5718,210,0,0,0,0,0,0,0,0,
0,0,0,0,148.431,105.254,155.392,62.0836,169.372,29.0729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
220.351,171.366,187.037,188.056,195.345,154.724,184.933,98.473,179.706,46.3066,188.095,223.499,170.304,270.357,153.63,320.433,87.0094,209.939,47.3828,277.662,21.3726,356.858,120.289,229.757,151.611,292.26,201.615,352.697,227.655,169.306,227.647,179.691,0,0,221.416,201.621,
209.957,122.287,179.936,145.013,179.092,115.788,184.79,67.8488,192.114,28.0701,185.591,169.372,200.205,217.264,218.112,256.256,81.6851,140.942,49.2245,202.657,16.7198,262.717,112.526,164.491,153.103,216.461,195.333,263.517,211.589,119.793,218.053,127.125,0,0,213.223,145.819,
32.9808,109.073,58.0156,144.264,45.9707,167.477,56.189,208.309,57.1319,251.012,70.0672,120.184,87.7089,77.4843,101.654,33.8693,111.823,198.107,76.5588,249.147,38.5464,307.608,140.607,182.333,174.001,246.35,205.543,314.085,25.583,115.51,28.3154,107.206,25.5831,135.935,0,0,
243.785,143.375,216.879,179.66,207.571,152.711,193.069,92.6462,192.062,41.9066,226.232,211.724,221.054,268.643,227.249,312.173,112.3,211.751,63.6586,276.97,21.2238,356.673,140.27,235.539,180.678,292.495,236.577,353.611,245.937,138.217,253.105,145.521,0,0,255.197,171.337,
20.6359,182.783,69.3792,198.672,65.1561,232.566,71.4491,291.939,54.528,344.9,64.1066,158.408,64.0524,123.42,53.444,48.226,158.421,226.207,114.921,302.52,0,0,186.994,194.422,245.273,274.97,285.561,360.778,18.5179,195.486,19.5402,179.591,26.9914,214.525,35.4353,174.333,
26.5611,122.719,50.3976,142.273,44.6229,157.454,49.6991,197.23,48.9594,226.886,50.4178,124.898,49.677,85.1187,43.933,43.1528,101.018,166.862,60.5161,210.253,47.505,230.502,124.18,151.673,166.857,199.411,200.128,254.373,20.7786,124.879,21.4749,118.398,20.7337,140.826,0,0,
46.4047,74.6607,87.911,102.936,76.4349,131.182,80.8066,188.54,80.8308,216.804,96.7242,75.5368,110.009,43.7488,0,0,137.361,166.493,87.0096,210.612,28.7579,244.16,170.01,144.403,229.182,215.925,284.769,295.381,39.3535,78.199,46.4012,65.8152,42.0103,89.6727,64.9502,62.287,
44.8335,125.981,78.2902,150.232,73.2703,178.667,71.591,226.368,49.0003,271.55,77.4775,122.613,0,0,0,0,132.674,185.379,89.9885,230.524,56.5425,271.527,160.266,166.124,211.301,223.819,252.284,274.054,37.3114,130.998,41.4813,123.426,41.4802,150.263,0,0,
0,0,0,0,0,0,0,0,0,0,79.1309,97.5473,78.3095,78.2917,72.4586,29.7752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53.8114,180.473,84.2063,194.07,73.7311,223.364,70.5795,279.869,54.9164,330.122,86.3116,163.736,96.744,99.8957,95.6825,45.44,148.056,241.144,97.8288,303.916,51.7455,357.294,186.748,223.352,238.028,294.518,290.359,364.592,44.4254,184.672,50.7007,171.074,42.3721,197.188,54.9235,164.766,
42.4438,194.078,83.2818,222.01,76.8511,262.868,72.5224,328.436,57.4901,382.229,82.245,183.282,91.8754,114.466,89.6999,48.8743,166.072,245.674,117.709,305.844,81.1054,361.78,168.235,211.265,217.671,203.743,263.929,286.527,34.898,202.609,38.0824,191.864,39.1833,228.407,0,0,
20.1181,134.508,50.8431,160.142,41.473,184.028,38.0893,222.486,31.203,275.361,57.7164,133.671,63.6653,79.0291,60.2689,35.4945,92.6805,210.514,49.994,215.656,0,0,125.974,200.258,178.068,236.989,228.433,277.947,12.464,140.463,17.5413,132.782,15.8696,158.411,0,0,
67.8609,177.205,103.48,217.896,93.286,254.746,95.8469,320.878,92.0398,379.294,111.102,179.729,123.823,106.056,125.048,46.2458,187.32,297.956,127.647,366.59,57.6945,428.898,220.452,272.555,289.085,348.804,342.473,425.089,57.7011,186.059,62.8024,174.621,57.6904,208.989,0,0,
504.933,314.641,427.351,358.925,418.036,301.692,392.204,168.695,392.279,78.1351,432.874,414.411,416.208,517.893,525.237,602.893,255.492,379.304,140.895,497.563,37.4498,614.016,303.505,436.535,407.067,521.58,418.065,582.48,512.338,305.391,517.888,323.833,0,0,504.954,362.646,
54.3342,225.723,91.2128,210.774,83.2475,234.701,90.2059,283.563,78.2515,338.35,100.157,183.894,0,0,0,0,146.019,226.753,104.157,267.657,79.2416,339.352,177.919,204.848,237.711,266.632,291.55,342.355,51.3345,225.755,51.2664,219.795,0,0,52.3396,195.851,
268.328,164.772,230.685,196.144,223.34,158.475,204.541,104.066,198.219,47.5754,240.062,229.604,246.317,286.117,263.046,341.548,122.916,206.602,63.3157,272.486,12.0414,348.888,152.189,239.046,0,0,0,0,273.584,161.582,278.786,172.098,0,0,272.542,197.191,
173.51,103.388,148.629,132.673,137.12,109.611,118.488,67.0222,105.184,25.327,160.211,155.726,150.389,195.626,146.878,241.77,67.0419,170.82,34.1934,231.149,9.32723,295.884,96.275,188.54,132.696,244.43,167.294,294.088,177.032,98.9811,180.598,108.699,0,0,180.572,124.661,
0,0,95.9603,216.669,106.337,186.777,123.492,124.693,115.511,52.2638,83.296,244.285,84.4546,294.881,0,0,202.861,260.373,243.116,291.431,0,0,169.536,282.233,84.4499,300.635,98.2763,387.986,0,0,0,0,68.3048,189.06,59.1544,224.767,
