image,label,label_id,text
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_415.jpg,food,1,玄氽玄平订攒点醯不烹翼
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_331.jpg,food,1,降靛爪爪仙味酝取餐点单注降龙罔中翘阿啊这是什幺神仙味道上砀丽阵葩爪爪酾细筐盥馘醚舢
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_635.jpg,food,1,萌果果干果团购配送福利逛徽侥群莹莉果或蓝匐
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_595.jpg,food,1,少愈关一份鱼本店可使用届元元无门槛
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_704.jpg,food,1,川囱琨携璐刺四地标美食至国迕锁静沙北路店队川山超值优惠跆笕满送先爱与美食何必将就生捞跆先生川商巧每日现卤限量鲜售出狷半小对肉坌场折
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_196.jpg,food,1,粤候皇骸皇合创于年全国连锁高攀路店一匠饺子尻鬃吞店
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_371.jpg,food,1,为圈九州冕晷蟊招聘谢绝白带母物元县片希鲢三又鱼蘸荚沙拉笏芥末幸鱼价遐趄加州伤秋刀鱼余海鲟炒饭
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_407.jpg,food,1,辣尚欢帔帔鱼加盟电语雳量测缴芒孺
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_497.jpg,food,1,果然之家水窀甙厉匀橙园
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_370.jpg,food,1,蠢蠢三髻三
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_240.jpg,food,1,蒲鲽犟佝作犟佝砀作犟佝食作犟伽找伙伴杀鱼工服务员洗碗工魏蠲箱二
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_208.jpg,food,1,猱九蠡醉委玑
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_47.jpg,food,1,都可凸
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_230.jpg,food,1,肉徒匠心傅承一生嗜卤长寿路店号
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_663.jpg,food,1,刎简州川糖铺袍酉尤临
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_386.jpg,food,1,靥音乐包沣曩你丽皋墨末绉现烤披萨立等可取仃徒叠暹怏料一拚孱野蹈三甩附号地址话
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_463.jpg,food,1,庆古城火每元欤迎兴临歌断免费
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_477.jpg,food,1,愣空家饭戌襞簌二斤丕么的悄下出观揠筌审礻老脚己么灾美昙钣
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_49.jpg,food,1,菱达烘煊垡涟傩劐
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_537.jpg,food,1,食咪奶璧怂咖啡从小世死光
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_167.jpg,food,1,乖旋馆夫蟹号笳蛔呕硼尤暧机
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_332.jpg,food,1,宜宾燃面手营面炒饭米线粉请凭健康凉糕码迸入开卖啦出入请佩戴口罩本店已消毒
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_430.jpg,food,1,荼百道附买醉步上道享桃醉夏杯半价开业己申抿茶百遒招聘店员
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_256.jpg,food,1,压忑特色豌杂面
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_201.jpg,food,1,薷糙铺面出租让联系人网士联系虫话赈
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_224.jpg,food,1,飚匐与下环东街店拉
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_111.jpg,food,1,恩檎谮度身助暨厅回戍哲天再芭恿回辱戌匆大面店回应酌丕豆岳回栋邱苤丐
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_372.jpg,food,1,原半边桥孳骛
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_773.jpg,food,1,充手作鲜果茶哪翻开些己申招蕊咀时
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_178.jpg,food,1,老旋邯大包肆伺包子君汇上品店手工包子豆浆粥品十纠戌丁芒己量囊本鼻胰赢间
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_744.jpg,food,1,醒翡翠城二期店华簌罔号附礻隔夜杨梅射工算忑元斤脚熟都寨蚤弋亳岢协元斤箫莜灿口泖鄹辎鳖耶跚楔挈鹋
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_553.jpg,food,1,丞爸彖丝骑中老年营养膳亚健康营养膳食营养代餐粉营营养粗粮婴幼儿辅食养生冲泡饮品休闲零食地址锦江区晨辉北路号附号五谷粱粮中国居民平衡膳食宝吃点恨己点雀原絮粮速食营养早餐曰饮用水低糖无糖膳食养粗粑饮零吃点杂多点健日三餐怎么艾仃
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_374.jpg,food,1,好利来艺术蛋糕军嗣苎孽垡品
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_61.jpg,food,1,乖魑疡蟒
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_768.jpg,food,1,曹厌鸭脖鬯比房东苴租无转世界上让太橙孓小蘑菇没有仟匦和眵房东芷租汩转让费是二嗵好吃酌解决不的事
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_283.jpg,food,1,小笼包成都的味逍囱鞠哺叫师店老面包各金忠肉馏家购味道订餐电话元
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_320.jpg,food,1,中华名小吃骘中式快餐连锁琉璃路面米线套饭吃乌馄饨套饭营养炖品
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_442.jpg,food,1,凑采预达
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_596.jpg,food,1,莺来北界甲氽鲜采
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_203.jpg,food,1,嘴篝匐髅李氏现捞鲜卤价格表禺猪猪鼻孑鸭爪鸦薹脚鸡爪鸭郡肝鸡翅尖牛筋措蹄孕肥黧猪拱嘴肿猪腐匦耳架猪猪西蒯鹃购精多
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_602.jpg,food,1,絮肇癃三疆懋蛮酽堑椒懋城咀口坌圳盟独蛰魁鼹霾切芡者怛絮冠吾接苷员皂秤吝译勾小心门栏
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_771.jpg,food,1,姐川菜年老店如血炒莱昴蟀花汤少饭盖原汤抄手吉尤克里里芟什了立廿川卜元旦芊局卫文鬣薹婴踹出亓米恹
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_421.jpg,food,1,壬戛订户
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_290.jpg,food,1,大锅串串硼图毽盥出人市佩戴口罕诗伴朱码让
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_44.jpg,food,1,瓴鼬罗记豆腐篚壬
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_488.jpg,food,1,四季鲜水果店尚孔遨直您身边昀升学考指导专家对对西御街号囿僖大履尚孔教育对附
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_539.jpg,food,1,愁制千罕肉吴食岸自推荐食品电话租对真秤制手拌牛肉精选黄平熨子肉肉质鲡撖人口化渣提前顸约免费抽真空联系电话
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_271.jpg,food,1,广冒莱玉林店幺配资开锁
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_206.jpg,food,1,浙鲜生活每一绿色新鲜平价祆窍缝营范围水黑蔬蒸千货甸面茕正
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_85.jpg,food,1,重庆万州烤鱼乐至特色烧烤南湖西路店炻燃烤烤翩麟春雒烧烤钴
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_447.jpg,food,1,糖宝玉香饭店主营冒莱干锅炒慕娆特色干锅黧躐炒菜冒锅锅锅干锅拼盘炒河粉冒牌冒菜特推冒烤鸭大中小回
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_642.jpg,food,1,缘色蔬菜店
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_481.jpg,food,1,爱珍牛肉刀削面阳米粉油茶抄手碡吾示旦鼬一工卡
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_286.jpg,food,1,疝昼赤劐纷门苗三心卢展
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_573.jpg,food,1,春熙路张婕麻辣烫迸店谶唾勉糖木粉处凉拌煎处
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_118.jpg,food,1,乐皿别铺面转让江小白屋鬲重杨记钵钵鸡
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_327.jpg,food,1,宾卤
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_641.jpg,food,1,尕昏州婆具运特色炒莱各种囿食盖浇饭盖浇面妙饭大盘膏物己由佾
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_429.jpg,food,1,爱蜜怒耻建康美味深杓伴夜现烤新彗进店爱暨系请酡戴口罩貂聘川开业爱蜜乐逆兵霆禾乔少大论开业大酬窝誊元友阚尕嗄叫客髻哲内宥簟下彝矍蕾乐开业大廿唐活典张长个怏张晨卞内籴鬣元元如辜怅重元髫用斥元卡鸬动内睿鹛麦圈掏元恁囊髭加劐元恬动元冉余尽元皿怔戌元兀量八八辜内余麝元劓蠢卡兀
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_680.jpg,food,1,醒醒胖姐串诗持巴思
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_555.jpg,food,1,卤鹅香高攀路店传氽百算工艺专注儆鹅年
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_618.jpg,food,1,飘畚薯味殴赳音卫直祖
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_734.jpg,food,1,悯粥莱式茶餐厅龆聘且劣
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_427.jpg,food,1,富顺豆焱谄垂
/data/AutoML_compete/Store-type-recognition/split/train/food/▓═╥√_617.jpg,food,1,安德鲁森玺圜晶蛸折舄盥颞凸污口
